addr,n,hold_med,hold_count,train_n,train_pnl,hold_n,hold_pnl,total_pnl,ev_per_fill,sharpe,max_dd,wr_fill,avg_notional,ev_per_dollar,trades_per_day,span_days,top_coin,top_coin_pct,long_short_ratio,t_stat
0x6745b422c01acdfe3bec078022c0c73ffdbf3931,1852,1037.38435,19,614,24080.069882,1238,100705.03261,124785.102492,67.37856506047517,10.088462386378453,5868.330364000023,82.71604938271605,3073.119337177106,0.021925137838079374,26.457266980570985,69.99967159722222,xyz:SILVER,34.50323974082073,0.943502824858757,8.749482836373208
0xac5c66fbad98b49979cd1cbaa800ace76e947866,2904,15.816016666666666,87,1851,12199.498617,1053,11541.167784,23740.666401,8.175160606404958,10.017513053413913,1366.8208550000018,87.59075907590758,1877.3740086815599,0.0043545721676131015,32.88762858502644,88.3006809837963,PUMP,35.53719008264463,28.84090909090909,6.320667391838794
0x0296c6761c55a3a54815490428e12188f44e8f48,1976,1078.7398833333334,15,997,23275.991543,979,86056.40808743,109332.39963043,55.33016175629048,9.707014297156668,4572.344802569998,99.90467111534795,3360.2762010880565,0.016465956500353925,23.24281913266674,85.01550473379629,HYPE,99.24089068825911,913.0,8.033500307614938
0xb4a9964201c213af0c9c7f62af561813c9a2f1f7,6761,2124.8037583333335,16,2990,211482.554109,3771,136249.64395385,347732.19806285,51.43206597586895,9.434808343923953,68374.53846972992,60.01990710019907,3208.154979802544,0.01603166502231588,75.9585436738862,89.00907880787037,HYPE,89.173199230883,3320.0,5.224689913626123
0x255e7abaca5ac048f3cd95afead4fd764dc5cad8,3053,523.2815583333334,84,1705,8453.798351290001,1348,10229.79000957,18683.58836086,6.119747252165084,9.297686283940637,2982.088203999987,76.48514851485149,705.3231595817938,0.008676515394437999,34.02536124406244,89.7271884375,HYPE,88.27382902063545,1.0428893905191874,5.804670702663164
0x18cfbf7cbbc6c9c6f911b0df9dc1b6a2a6258f43,1308,604.6288333333333,65,990,7071.8234766,318,3932.46598233,11004.28945893,8.413065335573394,9.19583362197673,230.17132717,72.39101717305152,493.3503935097969,0.01705292110080445,14.720507768067865,88.85563056712962,xyz:MSTR,41.51376146788991,45.0,6.265383412170527
0x31739a0f7a70bf18076c0dc25753c5efbbec505b,5323,1280.8289916666668,122,2050,10880.729354000001,3273,29682.725828,40563.455182,7.620412395641555,8.866252726511853,11660.709911999933,84.27143608627038,3616.9616800529775,0.0021068546116114616,63.709601987337436,83.550985,BTC,32.95134322750329,8.239782016348775,7.237159074317059
0x568d9f311aa888834d13e09e70273be7a89f853d,1205,83.09943333333334,50,551,12361.18835,654,35497.152379,47858.340729,39.71646533526971,8.833719772300734,1531.168329,92.65306122448979,2154.859986232365,0.018431111807274036,14.831415618510777,81.24645893518519,HYPE,100.0,7.313953488372093,7.769137581571299
0x241066637dea18ef8fdcb1af0a920daa93c3bec0,4645,125.76890833333334,308,3521,16314.15724197,1124,13997.434925,30311.59216697,6.525638787291712,8.81930030911965,3599.8193409999985,90.72015466408894,2037.0074455080733,0.0032035419417252436,53.17744619635323,87.3490611574074,xyz:CRCL,30.721205597416578,21.49122807017544,7.560640967912446
0x618d69438f6c5785a72d0024a8cb73b81c356e34,8524,18.539058333333333,678,4614,19608.08738832,3910,17635.203867520002,37243.29125584,4.3692270361145,8.694660248785475,2675.8554910000003,66.30875202593192,1531.6412055747016,0.0028526439614002686,94.76369129850376,89.95006297453703,cash:CAR,14.465039887376818,1.2212101496421601,8.794780105344463
0xa31a661fa0247e04499291c98c57ca23dc2d26db,1428,1173.574075,124,811,11144.765897,617,18226.47095467,29371.23685167,20.568093033382354,8.647705633316779,615.905432,79.34782608695652,861.41882079986,0.0238769951813731,16.054231699341877,88.94851069444445,HYPE,25.0,2.8838383838383836,6.4090677485459215
0x93f2a4be47cc6c306ed6cd552bc1793c837f8571,724,1378.2255,13,515,17480.62124315,209,8697.57807057,26178.19931372,36.15773385872928,8.59842794237058,815.1369795700001,93.87755102040816,1815.8451367265193,0.0199123444656255,8.601726911938204,84.16914503472222,@107,79.69613259668509,101.0,5.689642501863247
0x925f1b66ffa6246ad02ecaa8fcdea175b37093ba,2841,402.7697,81,1481,16340.129411,1360,8925.346759,25265.47617,8.89316303062302,8.546332827906785,2739.66393,93.77401998462722,1941.3535661295318,0.004580908488685696,31.94604510096962,88.93119605324074,AAVE,32.312565997888065,41.69444444444444,9.798645799789064
0x8619c8a6d9c3ff25137e4d774cc94457a7b88b03,2350,352.8238666666667,101,1268,20018.52467948,1082,11963.22972551,31981.75440499,13.609257193612766,8.528959840237352,1775.5093110000016,91.60696008188332,4490.858966936348,0.003030435222706841,26.442872317111924,88.87082960648148,xyz:CL,25.74468085106383,14.323529411764707,6.551077715742968
0x7ec49c3eb939964b3b0e19eda175102670624ad9,1259,209.05873333333332,111,854,9545.97390012,405,9304.17301055,18850.14691067,14.9723168472359,8.463831891929567,1755.336360000003,65.59865092748736,4957.316801959406,0.003020246122119533,14.085599982560819,89.3820640625,BTC,67.27561556791105,2.929936305732484,6.6408943364454975
0xbbf7d7a9d0eaeab4115f022a6863450296112422,6530,313.8644,1475,5006,22910.323972000002,1524,8451.899634,31362.223606,4.802790751301685,8.402507162803735,603.2602460000002,66.32511769592911,157.23859809127106,0.030544604248594523,72.67877050343981,89.84741974537037,BNB,13.476263399693721,19.412587412587413,9.99228157188026
0x4101ce19ee81f24da894976e585f1e79119dbd93,1026,1577.4581833333334,71,700,44474.54907,326,29728.091115,74202.640185,72.32226138888889,8.395946017372427,2293.60145,85.23364485981308,1805.2010508030214,0.04006327237440795,11.510544423573737,89.13566224537037,HYPE,20.37037037037037,1.0625,4.6620020270380556
0xd2147a366e335b89b68ace628923962393b56813,1334,49.4145,21,1192,241656.74438062,142,81295.94812073,322952.69250135,242.09347263969266,8.369106861420603,2969.253745999944,72.76785714285714,7633.090706042729,0.03171631020289587,19.18811031103536,69.52221862268519,xyz:CL,62.29385307346327,14.0,5.820619776301042
0xb27bbaadcdfeab937069b4d966ee6bf5a32c999b,3863,2123.6659416666666,58,1214,27569.729717000002,2649,98460.087876,126029.817593,32.6248557061869,8.292283441796934,3804.7750570000353,88.22505800464037,1323.9240685205798,0.024642542938768063,43.50253860177944,88.79941548611112,CC,21.14936577789283,0.5763837638376383,6.683222531790855
0xf0ae4d359f07fb630a5bcb197ac3beaba4cc2f74,3338,2186.84795,15,931,76740.14945068999,2407,129569.06623899999,206309.21568969,61.806235976539845,8.273870312348981,8894.290615999926,73.51453855878634,2652.7747748861298,0.023298712186824406,38.887967112264214,85.83632027777777,xyz:CL,48.801677651288195,0.5232142857142857,5.674461254013694
0x45e750e74b4f9025d1ea4726390bf3ecb96393c6,3514,728.3691666666666,79,729,11173.97722976,2785,26725.17638804,37899.1536178,10.785188849686968,8.165739180632198,1829.7737819999948,61.64294954721863,943.04442341155,0.011436565003661815,41.65851387578828,84.352505,VVV,10.017074558907229,25.508196721311474,6.955206174325903
0xf85a42a3f447f20ce982c63ade745b71b2d3a668,5789,118.20395,95,2590,52462.75042794,3199,120324.72600798,172787.47643592,29.847551638611158,8.04212504889989,10975.975420000039,57.577955039883975,4326.123954060121,0.006899375042316774,64.90788100753464,89.18793696759259,xyz:BRENTOIL,16.462256002763862,1.8528183716075157,6.877774999595011
0x357964620189ed90974a4048bb050e7398721e2f,10000,31.163483333333332,59,8577,89839.040819,1423,45108.668732,134947.709551,13.4947709551,7.976502799519994,17367.66432199999,34.97164461247637,3496.6702319092,0.0038593204563450597,141.05447264398984,70.89459704861112,FARTCOIN,19.11,6.378873239436619,6.08857317807141
0x456f1049c0f2ec990091bbd3f30af62aca3fcdf1,1259,552.8020166666666,63,483,26993.969868,776,96274.485711,123268.455579,97.90981380381255,7.953315553681522,531.1166870000006,86.64987405541562,1842.067972627482,0.053152117760430044,14.304194867507272,88.01613873842592,ZEC,92.45432883240667,12.261538461538462,6.58866230221204
